ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-203,Wichita County,Kansas,54.6,120,2.3,52.3
KS-205,Wilson County,Kansas,58.4,111,1.5,56.9
KS-207,Woodson County,Kansas,57.6,113,1.7,55.9
KS-209,Wyandotte County,Kansas,56.3,119,2.2,54.1
KY-001,Adair County,Kentucky,58.3,124,2.7,55.6
KY-003,Allen County,Kentucky,59.4,123,2.1,57.2
KY-005,Anderson County,Kentucky,57.4,126,2.7,54.6
KY-007,Ballard County,Kentucky,59.6,125,2.4,57.2
KY-009,Barren County,Kentucky,59.1,125,2.3,56.8
KY-011,Bath County,Kentucky,56.3,120,1.9,54.4
KY-013,Bell County,Kentucky,56.6,125,1.9,54.6
KY-015,Boone County,Kentucky,56.2,124,2.8,53.4
KY-017,Bourbon County,Kentucky,56.4,124,2.5,54
KY-019,Boyd County,Kentucky,56.9,125,2.8,54.1
KY-021,Boyle County,Kentucky,57.3,126,2.5,54.7
KY-023,Bracken County,Kentucky,55.5,118,2,53.5
KY-025,Breathitt County,Kentucky,57.3,116,1.7,55.6
KY-027,Breckinridge County,Kentucky,56.7,111,1.3,55.4
KY-029,Bullitt County,Kentucky,58,124,2.5,55.5
KY-031,Butler County,Kentucky,59.1,125,2.3,56.8
KY-033,Caldwell County,Kentucky,59.1,122,2,57.1
KY-035,Calloway County,Kentucky,59.7,121,1.8,57.9
KY-037,Campbell County,Kentucky,56.3,126,2.6,53.7
KY-039,Carlisle County,Kentucky,60,125,2.5,57.5
KY-041,Carroll County,Kentucky,56.7,123,2.5,54.2
KY-043,Carter County,Kentucky,55.9,124,2.3,53.6
KY-045,Casey County,Kentucky,57.2,125,2.4,54.8
KY-047,Christian County,Kentucky,59.4,123,2.1,57.3
KY-049,Clark County,Kentucky,56.9,125,2.5,54.5
KY-051,Clay County,Kentucky,57.4,122,2,55.3
KY-053,Clinton County,Kentucky,58.4,124,2.4,55.9
KY-055,Crittenden County,Kentucky,58.6,118,1.8,56.8
KY-057,Cumberland County,Kentucky,59.1,124,2.4,56.6
KY-059,Daviess County,Kentucky,57.7,115,1.4,56.3
KY-061,Edmonson County,Kentucky,59.1,125,2.6,56.5
KY-063,Elliott County,Kentucky,56,122,2,54
KY-065,Estill County,Kentucky,57.3,121,1.9,55.4
KY-067,Fayette County,Kentucky,57,126,2.9,54.1
KY-069,Fleming County,Kentucky,55.6,118,1.7,53.9
KY-071,Floyd County,Kentucky,57.2,113,1.6,55.7
KY-073,Franklin County,Kentucky,57.2,124,2.7,54.5
KY-075,Fulton County,Kentucky,60.5,125,2.3,58.2
KY-077,Gallatin County,Kentucky,56.8,123,2.7,54
KY-079,Garrard County,Kentucky,57.4,125,2.4,55
KY-081,Grant County,Kentucky,56.3,123,2.6,53.7
KY-083,Graves County,Kentucky,60,125,2.4,57.6
KY-085,Grayson County,Kentucky,57.9,124,2.3,55.7
KY-087,Green County,Kentucky,58.6,126,2.6,56
KY-089,Greenup County,Kentucky,56.2,125,2.7,53.5
KY-091,Hancock County,Kentucky,56.5,81,0.6,55.9
KY-093,Hardin County,Kentucky,57.5,123,2.3,55.2
KY-095,Harlan County,Kentucky,55.5,125,1.9,53.5
KY-097,Harrison County,Kentucky,56.3,123,2.4,53.9
KY-099,Hart County,Kentucky,58.6,125,2.5,56.1
KY-101,Henderson County,Kentucky,58.4,122,1.9,56.5
KY-103,Henry County,Kentucky,56.6,123,2.4,54.1
KY-105,Hickman County,Kentucky,60.3,126,2.4,57.8
KY-107,Hopkins County,Kentucky,59.1,121,2,57.1
KY-109,Jackson County,Kentucky,56.6,122,1.9,54.7
KY-111,Jefferson County,Kentucky,57.6,121,2.2,55.3
KY-113,Jessamine County,Kentucky,57.4,126,2.8,54.6
KY-115,Johnson County,Kentucky,56.7,117,1.8,54.9
KY-117,Kenton County,Kentucky,56.1,125,2.7,53.4
KY-119,Knott County,Kentucky,56.6,114,1.5,55.1
KY-121,Knox County,Kentucky,57.4,126,2.1,55.3
KY-123,Larue County,Kentucky,57.9,126,2.5,55.4
KY-125,Laurel County,Kentucky,57.2,124,2.1,55.1
KY-127,Lawrence County,Kentucky,56.7,123,2.2,54.5
KY-129,Lee County,Kentucky,57.3,113,1.7,55.7
KY-131,Leslie County,Kentucky,56.9,123,2,55
KY-133,Letcher County,Kentucky,55.8,116,1.5,54.3
KY-135,Lewis County,Kentucky,55.2,118,1.8,53.4
KY-137,Lincoln County,Kentucky,56.9,125,2.2,54.7
KY-139,Livingston County,Kentucky,59.1,120,2,57.1
KY-141,Logan County,Kentucky,58.9,118,1.7,57.2
KY-143,Lyon County,Kentucky,59.5,122,2,57.5
KY-145,McCracken County,Kentucky,59.8,125,2.6,57.2
KY-147,McCreary County,Kentucky,57,119,1.9,55.2
KY-149,McLean County,Kentucky,58.6,118,2,56.7
KY-151,Madison County,Kentucky,57.4,125,2.3,55.1
KY-153,Magoffin County,Kentucky,56.7,116,1.7,55
KY-155,Marion County,Kentucky,57.8,126,2.5,55.2
KY-157,Marshall County,Kentucky,59.8,121,2.1,57.8
KY-159,Martin County,Kentucky,57.1,118,1.8,55.4
KY-161,Mason County,Kentucky,55.1,117,1.7,53.4
KY-163,Meade County,Kentucky,56.7,117,1.6,55.1
KY-165,Menifee County,Kentucky,56.3,119,1.7,54.5
KY-167,Mercer County,Kentucky,57.5,126,2.8,54.7
KY-169,Metcalfe County,Kentucky,58.5,126,2.4,56.1
KY-171,Monroe County,Kentucky,58.8,124,2.1,56.7
KY-173,Montgomery County,Kentucky,56.5,122,2.3,54.3
KY-175,Morgan County,Kentucky,56.4,118,1.7,54.6
KY-177,Muhlenberg County,Kentucky,58.8,117,1.9,57
KY-179,Nelson County,Kentucky,57.8,126,2.5,55.3
KY-181,Nicholas County,Kentucky,56,121,2.1,53.8
KY-183,Ohio County,Kentucky,58.1,118,1.8,56.3
KY-185,Oldham County,Kentucky,56.3,117,1.9,54.4
KY-187,Owen County,Kentucky,56.7,124,2.6,54
KY-189,Owsley County,Kentucky,57.4,116,1.8,55.7
KY-191,Pendleton County,Kentucky,56.2,123,2.4,53.8
KY-193,Perry County,Kentucky,57,116,1.7,55.3
KY-195,Pike County,Kentucky,57.1,116,1.6,55.5
KY-197,Powell County,Kentucky,57,123,1.9,55.1
KY-199,Pulaski County,Kentucky,57.4,124,2.1,55.2
KY-201,Robertson County,Kentucky,55.7,120,2,53.7
KY-203,Rockcastle County,Kentucky,56.8,122,2,54.8
KY-205,Rowan County,Kentucky,55.7,116,1.6,54.1
KY-207,Russell County,Kentucky,58.1,124,2.6,55.6
KY-209,Scott County,Kentucky,56.7,125,2.7,54
KY-211,Shelby County,Kentucky,56.6,121,2.3,54.3
KY-213,Simpson County,Kentucky,59.3,123,2,57.2
KY-215,Spencer County,Kentucky,57.3,122,2.3,54.9
KY-217,Taylor County,Kentucky,58.1,126,2.6,55.4
KY-219,Todd County,Kentucky,59.1,120,1.9,57.2
KY-221,Trigg County,Kentucky,59.6,122,2,57.6
KY-223,Trimble County,Kentucky,56.3,121,2.2,54.1
KY-225,Union County,Kentucky,58.1,113,1.5,56.7
KY-227,Warren County,Kentucky,59.7,125,2.5,57.2
KY-229,Washington County,Kentucky,57.6,126,2.6,55
KY-231,Wayne County,Kentucky,57.7,123,2.2,55.5
KY-233,Webster County,Kentucky,58.7,120,1.8,56.8
KY-235,Whitley County,Kentucky,57.3,120,1.8,55.4
KY-237,Wolfe County,Kentucky,56.8,115,1.7,55.1
KY-239,Woodford County,Kentucky,57.4,126,3,54.4
LA-001,Acadia Parish,Louisiana,70.1,123,2.1,68
LA-003,Allen Parish,Louisiana,69.7,127,2.5,67.2
LA-005,Ascension Parish,Louisiana,70.6,129,3,67.6
LA-007,Assumption Parish,Louisiana,70.7,127,2.7,68
LA-009,Avoyelles Parish,Louisiana,68.7,122,2,66.7
LA-011,Beauregard Parish,Louisiana,69.6,128,2.8,66.7
LA-013,Bienville Parish,Louisiana,67,126,3,64.1
LA-015,Bossier Parish,Louisiana,67.3,128,2.9,64.3
LA-017,Caddo Parish,Louisiana,67.5,126,2.7,64.7
LA-019,Calcasieu Parish,Louisiana,70.3,125,2.6,67.8
LA-021,Caldwell Parish,Louisiana,67.2,125,2.4,64.8
LA-023,Cameron Parish,Louisiana,70.9,126,2.4,68.4
LA-025,Catahoula Parish,Louisiana,67.6,121,1.9,65.8
LA-027,Claiborne Parish,Louisiana,66.2,127,2.6,63.5
LA-029,Concordia Parish,Louisiana,68,121,1.9,66.1
LA-031,De Soto Parish,Louisiana,67.6,126,2.7,64.9
LA-033,East Baton Rouge Parish,Louisiana,70.2,129,3.1,67.1
LA-035,East Carroll Parish,Louisiana,66.8,125,2.7,64.1
LA-037,East Feliciana Parish,Louisiana,69.3,129,3,66.3
LA-039,Evangeline Parish,Louisiana,69.4,125,2.2,67.2
LA-041,Franklin Parish,Louisiana,67.4,125,2.3,65
LA-043,Grant Parish,Louisiana,67.7,122,2.1,65.7
LA-045,Iberia Parish,Louisiana,70.4,124,2.2,68.2
LA-047,Iberville Parish,Louisiana,70.4,128,2.8,67.6
LA-049,Jackson Parish,Louisiana,66.7,126,2.8,63.9
LA-051,Jefferson Parish,Louisiana,71.4,128,2.6,68.7
LA-053,Jefferson Davis Parish,Louisiana,70.1,123,2,68.2
LA-055,Lafayette Parish,Louisiana,70.2,125,2.3,67.9
LA-057,Lafourche Parish,Louisiana,71.5,128,2.7,68.8
LA-059,La Salle Parish,Louisiana,67.6,122,2,65.6
LA-061,Lincoln Parish,Louisiana,66.4,126,2.9,63.6
LA-063,Livingston Parish,Louisiana,70.2,129,3.1,67.1
LA-065,Madison Parish,Louisiana,67.3,126,2.6,64.7
LA-067,Morehouse Parish,Louisiana,66.5,126,2.6,63.8
LA-069,Natchitoches Parish,Louisiana,68,125,2.6,65.4
LA-071,Orleans Parish,Louisiana,71.2,129,3.1,68.1
LA-073,Ouachita Parish,Louisiana,66.8,126,2.6,64.2
LA-075,Plaquemines Parish,Louisiana,71.8,128,2.8,68.9
LA-077,Pointe Coupee Parish,Louisiana,69.8,128,2.7,67.1
LA-079,Rapides Parish,Louisiana,68.6,123,2.3,66.3
LA-081,Red River Parish,Louisiana,67.7,125,2.9,64.7
LA-083,Richland Parish,Louisiana,67.1,125,2.5,64.6
LA-085,Sabine Parish,Louisiana,68,127,2.8,65.1
LA-087,St. Bernard Parish,Louisiana,71.2,129,3,68.2
LA-089,St. Charles Parish,Louisiana,71.2,128,2.7,68.5
LA-091,St. Helena Parish,Louisiana,69.1,129,3.1,66
LA-093,St. James Parish,Louisiana,70.7,128,2.8,67.9
LA-095,St. John the Baptist Parish,Louisiana,70.8,129,2.9,67.9
LA-097,St. Landry Parish,Louisiana,69.6,125,2.3,67.3
LA-099,St. Martin Parish,Louisiana,70.2,126,2.4,67.8
LA-101,St. Mary Parish,Louisiana,70.6,124,2.3,68.2
LA-103,St. Tammany Parish,Louisiana,70.2,129,3.4,66.8
LA-105,Tangipahoa Parish,Louisiana,69.6,129,3.2,66.4
LA-107,Tensas Parish,Louisiana,67.4,122,2.1,65.3
LA-109,Terrebonne Parish,Louisiana,71.6,126,2.7,68.9
LA-111,Union Parish,Louisiana,66.4,127,2.8,63.6
LA-113,Vermilion Parish,Louisiana,70.9,128,2.5,68.4
LA-115,Vernon Parish,Louisiana,68.8,128,3,65.8
LA-117,Washington Parish,Louisiana,69.1,129,3.2,65.9
LA-119,Webster Parish,Louisiana,66.8,127,2.8,64
LA-121,West Baton Rouge Parish,Louisiana,70.4,129,3,67.4
LA-123,West Carroll Parish,Louisiana,66.7,125,2.7,64
LA-125,West Feliciana Parish,Louisiana,69.4,129,2.8,66.6
LA-127,Winn Parish,Louisiana,67.3,124,2.5,64.8
ME-001,Androscoggin County,Maine,46.4,123,3.3,43.1
ME-003,Aroostook County,Maine,41.5,125,3.8,37.7
ME-005,Cumberland County,Maine,46.7,119,2.8,43.9
ME-007,Franklin County,Maine,41.6,121,3.2,38.4
ME-009,Hancock County,Maine,45.7,119,2.7,43
ME-011,Kennebec County,Maine,46.5,125,3.5,43
ME-013,Knox County,Maine,46.2,120,2.9,43.3
ME-015,Lincoln County,Maine,46.7,124,3.1,43.6
ME-017,Oxford County,Maine,43.7,123,3.3,40.4
ME-019,Penobscot County,Maine,44.4,123,3.3,41.1
ME-021,Piscataquis County,Maine,41.9,124,3.6,38.3
ME-023,Sagadahoc County,Maine,47.1,122,3.2,43.9
ME-025,Somerset County,Maine,41.9,123,3.3,38.6
ME-027,Waldo County,Maine,45.8,122,3.1,42.7
ME-029,Washington County,Maine,45,119,2.9,42.1
ME-031,York County,Maine,47.1,117,2.4,44.7
MD-001,Allegany County,Maryland,53.4,121,2,51.3
MD-003,Anne Arundel County,Maryland,58.4,124,3,55.4
MD-005,Baltimore County,Maryland,56.1,123,3.1,53
MD-009,Calvert County,Maryland,58.6,127,3,55.6
MD-011,Caroline County,Maryland,57.4,118,2.8,54.6
MD-013,Carroll County,Maryland,54.7,121,2.9,51.8
MD-015,Cecil County,Maryland,55.8,115,2.5,53.3
MD-017,Charles County,Maryland,58.9,124,3.2,55.7
MD-019,Dorchester County,Maryland,58.7,123,3,55.6
MD-021,Frederick County,Maryland,55.2,125,2.8,52.4
MD-023,Garrett County,Maryland,49.8,125,2.5,47.2
MD-025,Harford County,Maryland,56,120,2.7,53.3
MD-027,Howard County,Maryland,56.1,125,3.2,52.9
MD-029,Kent County,Maryland,57,117,2.4,54.6
MD-031,Montgomery County,Maryland,56.6,127,3.2,53.5
MD-033,Prince George&#039;s County,Maryland,57.9,124,2.9,55
MD-035,Queen Anne&#039;s County,Maryland,57.3,121,2.6,54.7
MD-037,St. Mary&#039;s County,Maryland,59.1,127,3.1,56
MD-039,Somerset County,Maryland,59,120,2.9,56.1
MD-041,Talbot County,Maryland,58.3,123,2.8,55.5
MD-043,Washington County,Maryland,54.7,120,2.6,52.1
MD-045,Wicomico County,Maryland,58.3,120,2.9,55.4
MD-047,Worcester County,Maryland,58.3,119,2.7,55.6
MD-510,Baltimore City,Maryland,58.1,123,3.3,54.8
MD-511,Washington,District of Columbia,58,124,2.9,55.1
MA-001,Barnstable County,Massachusetts,51.9,121,3,48.9
MA-003,Berkshire County,Massachusetts,47,121,2.9,44.1
MA-005,Bristol County,Massachusetts,52,121,3,49
MA-007,Dukes County,Massachusetts,52.1,118,2.7,49.4
MA-009,Essex County,Massachusetts,50,114,2.5,47.5
MA-011,Franklin County,Massachusetts,48.4,121,3,45.3
MA-013,Hampden County,Massachusetts,49.8,123,2.9,46.9
MA-015,Hampshire County,Massachusetts,49.2,122,2.8,46.4
MA-017,Middlesex County,Massachusetts,50.7,120,3.1,47.6
MA-019,Nantucket County,Massachusetts,51.6,119,3,48.6
MA-021,Norfolk County,Massachusetts,51.6,122,3.4,48.3
MA-023,Plymouth County,Massachusetts,52.2,121,3.2,48.9
MA-025,Suffolk County,Massachusetts,52,122,3.4,48.6
MA-027,Worcester County,Massachusetts,49.5,123,3.3,46.2
MI-001,Alcona County,Michigan,45.8,121,3.3,42.4
MI-003,Alger County,Michigan,42.9,120,2.8,40.1
MI-005,Allegan County,Michigan,50,118,2.3,47.7
MI-007,Alpena County,Michigan,46.2,124,3.9,42.3
MI-009,Antrim County,Michigan,46.4,123,3.7,42.7
MI-011,Arenac County,Michigan,47.8,121,3.4,44.4
MI-013,Baraga County,Michigan,41.5,122,3.3,38.2
MI-015,Barry County,Michigan,49.7,121,2.8,46.9
MI-017,Bay County,Michigan,49,122,3.4,45.6
MI-019,Benzie County,Michigan,47,124,4.1,42.9
MI-021,Berrien County,Michigan,51.3,124,2.7,48.5
MI-023,Branch County,Michigan,50.2,122,2.7,47.5
MI-025,Calhoun County,Michigan,50,123,3,47
MI-027,Cass County,Michigan,50.6,121,2.8,47.9
MI-029,Charlevoix County,Michigan,46.3,123,3.5,42.8
MI-031,Cheboygan County,Michigan,45.7,123,3.8,42
MI-033,Chippewa County,Michigan,42.7,119,3.1,39.7
MI-035,Clare County,Michigan,46.3,118,2.9,43.4
MI-037,Clinton County,Michigan,49.1,117,2.5,46.6
MI-039,Crawford County,Michigan,45.1,122,3.2,41.9
MI-041,Delta County,Michigan,44,119,3,41
MI-043,Dickinson County,Michigan,42.9,122,3.4,39.5
MI-045,Eaton County,Michigan,49.5,120,2.8,46.7
MI-047,Emmet County,Michigan,45.7,123,3.8,41.9
MI-049,Genesee County,Michigan,49.6,123,3.3,46.3
MI-051,Gladwin County,Michigan,47.4,120,3.1,44.4
MI-053,Gogebic County,Michigan,41.3,117,2.8,38.4
MI-055,Grand Traverse County,Michigan,46.8,123,4,42.8
MI-057,Gratiot County,Michigan,48.6,116,2.6,46
MI-059,Hillsdale County,Michigan,50,124,3,47
MI-061,Houghton County,Michigan,42.9,124,3.7,39.2
MI-063,Huron County,Michigan,48.5,125,3.8,44.7
MI-065,Ingham County,Michigan,49.2,118,2.7,46.4
MI-067,Ionia County,Michigan,48.9,118,2.5,46.4
MI-069,Iosco County,Michigan,46.9,122,3.5,43.4
MI-071,Iron County,Michigan,41.1,121,3.2,37.9
MI-073,Isabella County,Michigan,47.4,115,2.6,44.8
MI-075,Jackson County,Michigan,49.6,123,3,46.6
MI-077,Kalamazoo County,Michigan,50.5,122,2.9,47.5
MI-079,Kalkaska County,Michigan,45.6,121,3.4,42.2
MI-081,Kent County,Michigan,49,118,2.6,46.4
MI-083,Keweenaw County,Michigan,42.8,127,4.1,38.8
MI-085,Lake County,Michigan,46.5,117,2.4,44.1
MI-087,Lapeer County,Michigan,49.5,124,3.5,46
MI-089,Leelanau County,Michigan,47,123,4.1,42.8
MI-091,Lenawee County,Michigan,51.2,126,3.5,47.8
MI-093,Livingston County,Michigan,49.4,124,3.3,46.1
MI-095,Luce County,Michigan,41.9,113,2.5,39.4
MI-097,Mackinac County,Michigan,43.3,118,3,40.3
MI-099,Macomb County,Michigan,51.5,127,4,47.5
MI-101,Manistee County,Michigan,46.7,121,3.1,43.7
MI-103,Marquette County,Michigan,42,120,3.2,38.8
MI-105,Mason County,Michigan,47.1,120,2.5,44.5
MI-107,Mecosta County,Michigan,46.7,116,2.4,44.3
MI-109,Menominee County,Michigan,44.5,120,3,41.4
MI-111,Midland County,Michigan,48.6,120,2.9,45.7
MI-113,Missaukee County,Michigan,45.4,119,3.1,42.3
MI-115,Monroe County,Michigan,52.1,124,3.4,48.7
MI-117,Montcalm County,Michigan,47.7,117,2.4,45.2
MI-119,Montmorency County,Michigan,45.9,125,3.8,42
MI-121,Muskegon County,Michigan,49.2,122,3.1,46.1
MI-123,Newaygo County,Michigan,47.6,120,2.6,45
MI-125,Oakland County,Michigan,50.2,125,3.7,46.5
MI-127,Oceana County,Michigan,47.9,122,3,44.9
MI-129,Ogemaw County,Michigan,46.2,121,3.4,42.8
MI-131,Ontonagon County,Michigan,42.2,119,3.1,39.2
MI-133,Osceola County,Michigan,45.6,117,2.5,43
MI-135,Oscoda County,Michigan,45.5,122,3.5,42
MI-137,Otsego County,Michigan,45.3,126,3.8,41.4
MI-139,Ottawa County,Michigan,49.7,118,2.5,47.2
MI-141,Presque Isle County,Michigan,46,124,3.8,42.1
MI-143,Roscommon County,Michigan,45.7,121,3.3,42.4
MI-145,Saginaw County,Michigan,49.4,121,3.2,46.3
MI-147,St. Clair County,Michigan,50.4,122,3.4,47
MI-149,St. Joseph County,Michigan,50.7,121,2.8,47.9
MI-151,Sanilac County,Michigan,48.8,121,3.3,45.5
MI-153,Schoolcraft County,Michigan,43.5,118,2.7,40.8
MI-155,Shiawassee County,Michigan,49.2,117,2.7,46.4
MI-157,Tuscola County,Michigan,49,120,3.2,45.8
MI-159,Van Buren County,Michigan,50.5,121,2.5,48
MI-161,Washtenaw County,Michigan,50.1,125,3.3,46.8
MI-163,Wayne County,Michigan,51.9,126,3.8,48.2
MI-165,Wexford County,Michigan,45.6,120,3.1,42.5
MN-001,Aitkin County,Minnesota,42.4,120,3.8,38.6
MN-003,Anoka County,Minnesota,46.4,119,3.3,43.1
MN-005,Becker County,Minnesota,42.5,122,3.7,38.8
MN-007,Beltrami County,Minnesota,41.7,124,4.5,37.2
MN-009,Benton County,Minnesota,45,121,3.7,41.3
MN-011,Big Stone County,Minnesota,45.7,120,3.3,42.4
MN-013,Blue Earth County,Minnesota,47.4,120,2.8,44.7
MN-015,Brown County,Minnesota,47.6,122,3.2,44.4
MN-017,Carlton County,Minnesota,41.5,119,3.2,38.3
MN-019,Carver County,Minnesota,47.1,123,3.4,43.6
MN-021,Cass County,Minnesota,42.9,123,4.2,38.7
MN-023,Chippewa County,Minnesota,46.3,121,3.3,43
MN-025,Chisago County,Minnesota,45.5,118,3.1,42.4
MN-027,Clay County,Minnesota,43.7,120,3.5,40.2
MN-029,Clearwater County,Minnesota,41.9,123,4.2,37.7
MN-031,Cook County,Minnesota,38.3,118,3,35.3
MN-033,Cottonwood County,Minnesota,47.4,123,3.6,43.7
MN-035,Crow Wing County,Minnesota,43.9,126,4.4,39.6
MN-037,Dakota County,Minnesota,47.3,118,3.1,44.2
MN-039,Dodge County,Minnesota,46.5,123,3.5,43
MN-041,Douglas County,Minnesota,44,123,3.8,40.2
MN-043,Faribault County,Minnesota,47.5,117,2.8,44.8
MN-045,Fillmore County,Minnesota,46.3,120,2.7,43.6
MN-047,Freeborn County,Minnesota,47,121,3,43.9
MN-049,Goodhue County,Minnesota,46.9,122,3.2,43.7
MN-051,Grant County,Minnesota,44.6,120,3.5,41.1
MN-053,Hennepin County,Minnesota,47.1,123,3.5,43.6
MN-055,Houston County,Minnesota,47.6,119,2.7,44.9
MN-057,Hubbard County,Minnesota,42.5,123,4.2,38.3
MN-059,Isanti County,Minnesota,45.6,121,3.4,42.1
MN-061,Itasca County,Minnesota,41.2,121,3.9,37.3
MN-063,Jackson County,Minnesota,47.3,122,3.3,43.9
MN-065,Kanabec County,Minnesota,44.4,123,3.8,40.6
MN-067,Kandiyohi County,Minnesota,45.8,122,3.7,42.1
MN-069,Kittson County,Minnesota,42.1,126,5.3,36.8
MN-071,Koochiching County,Minnesota,40.2,120,3.8,36.5
MN-073,Lac qui Parle County,Minnesota,46.2,118,2.9,43.3
MN-075,Lake County,Minnesota,38.9,118,2.9,36
MN-077,Lake of the Woods County,Minnesota,41.7,127,5.4,36.2
MN-079,Le Sueur County,Minnesota,47.1,119,2.9,44.2
MN-081,Lincoln County,Minnesota,45.5,118,2.7,42.8
MN-083,Lyon County,Minnesota,46.6,119,2.8,43.7
MN-085,McLeod County,Minnesota,47.1,125,3.8,43.3
MN-087,Mahnomen County,Minnesota,42,122,3.7,38.3
MN-089,Marshall County,Minnesota,41.9,123,4.5,37.4
MN-091,Martin County,Minnesota,47.7,121,3.3,44.4
MN-093,Meeker County,Minnesota,45.9,122,3.6,42.3
MN-095,Mille Lacs County,Minnesota,44.5,123,3.9,40.6
MN-097,Morrison County,Minnesota,44.5,123,4,40.6
MN-099,Mower County,Minnesota,46.5,123,3.3,43.2
MN-101,Murray County,Minnesota,46.3,119,3,43.3
MN-103,Nicollet County,Minnesota,47.5,122,3.1,44.4
MN-105,Nobles County,Minnesota,46.8,119,2.9,43.9
MN-107,Norman County,Minnesota,42.9,119,3.3,39.6
MN-109,Olmsted County,Minnesota,46.6,123,3.4,43.2
MN-111,Otter Tail County,Minnesota,43.4,121,3.6,39.9
MN-113,Pennington County,Minnesota,41.7,123,3.8,37.9
MN-115,Pine County,Minnesota,43.3,120,3.5,39.8
MN-117,Pipestone County,Minnesota,46,119,2.9,43.2
MN-119,Polk County,Minnesota,42.5,122,3.7,38.7
MN-121,Pope County,Minnesota,44.8,122,3.8,41
MN-123,Ramsey County,Minnesota,47.2,120,3.3,43.9
MN-125,Red Lake County,Minnesota,41.9,120,3.5,38.4
MN-127,Redwood County,Minnesota,47.4,122,3.3,44.1
MN-129,Renville County,Minnesota,47.2,124,3.6,43.6
MN-131,Rice County,Minnesota,46.9,121,3.1,43.8
MN-133,Rock County,Minnesota,47.3,120,3,44.3
MN-135,Roseau County,Minnesota,41.6,125,5.4,36.2
MN-137,St. Louis County,Minnesota,40.2,120,3.7,36.5
MN-139,Scott County,Minnesota,47.5,121,3.3,44.2
MN-141,Sherburne County,Minnesota,45.7,120,3.6,42.1
MN-143,Sibley County,Minnesota,47.5,124,3.6,44
MN-145,Stearns County,Minnesota,45,122,3.7,41.3
MN-147,Steele County,Minnesota,46.7,121,3.2,43.5
MN-149,Stevens County,Minnesota,45.3,121,3.6,41.6
MN-151,Swift County,Minnesota,45.8,120,3.5,42.3
MN-153,Todd County,Minnesota,44.2,124,4.1,40.1
MN-155,Traverse County,Minnesota,45.2,119,3.3,41.9
MN-157,Wabasha County,Minnesota,47.1,121,3.2,43.9
MN-159,Wadena County,Minnesota,43.6,124,4.2,39.3
MN-161,Waseca County,Minnesota,46.9,119,2.9,44
MN-163,Washington County,Minnesota,46.8,117,3.1,43.7
MN-165,Watonwan County,Minnesota,47.5,121,3.1,44.4
MN-167,Wilkin County,Minnesota,44.5,120,3.4,41.1
MN-169,Winona County,Minnesota,47.2,121,3.1,44.1
MN-171,Wright County,Minnesota,46.2,122,3.6,42.6
MN-173,Yellow Medicine County,Minnesota,46.5,119,2.8,43.7
MS-001,Adams County,Mississippi,67.7,122,2.1,65.6
MS-003,Alcorn County,Mississippi,61.9,122,1.9,60
MS-005,Amite County,Mississippi,68.2,129,2.8,65.3
MS-007,Attala County,Mississippi,65.9,129,3.2,62.7
MS-009,Benton County,Mississippi,61.8,115,1.5,60.3
MS-011,Bolivar County,Mississippi,65.2,124,2.4,62.9
MS-013,Calhoun County,Mississippi,64.1,125,1.9,62.2
MS-015,Carroll County,Mississippi,66.5,130,3.9,62.6
MS-017,Chickasaw County,Mississippi,64.2,121,1.9,62.3
MS-019,Choctaw County,Mississippi,64.7,128,2.6,62.1
MS-021,Claiborne County,Mississippi,67.7,128,2.7,65
MS-023,Clarke County,Mississippi,67.1,129,2.9,64.2
MS-025,Clay County,Mississippi,64.8,123,2.1,62.7
MS-027,Coahoma County,Mississippi,64.9,126,2.7,62.2
MS-029,Copiah County,Mississippi,68,130,3.2,64.8
MS-031,Covington County,Mississippi,67.3,128,2.5,64.8
MS-033,DeSoto County,Mississippi,63.5,123,1.9,61.6
MS-035,Forrest County,Mississippi,67.8,125,2.2,65.5
MS-037,Franklin County,Mississippi,67.7,129,2.6,65.1
MS-039,George County,Mississippi,68.5,127,2.6,65.9
MS-041,Greene County,Mississippi,67.7,124,2.2,65.5
MS-043,Grenada County,Mississippi,65.5,129,3,62.6
MS-045,Hancock County,Mississippi,69.7,130,3.2,66.5
MS-047,Harrison County,Mississippi,69.3,130,2.9,66.4
MS-049,Hinds County,Mississippi,68,129,3.4,64.6
MS-051,Holmes County,Mississippi,67.2,129,3.7,63.5
MS-053,Humphreys County,Mississippi,67.6,129,3.6,63.9
MS-055,Issaquena County,Mississippi,67.1,128,2.9,64.2
MS-057,Itawamba County,Mississippi,63.8,128,2.4,61.4
MS-059,Jackson County,Mississippi,69.5,130,3,66.5
MS-061,Jasper County,Mississippi,67,129,2.9,64
MS-063,Jefferson County,Mississippi,67.4,126,2.3,65.1
MS-065,Jefferson Davis County,Mississippi,67.6,128,2.7,64.9
MS-067,Jones County,Mississippi,67.2,126,2.2,65
MS-069,Kemper County,Mississippi,65.9,129,2.7,63.2
MS-071,Lafayette County,Mississippi,63.4,119,1.6,61.8
MS-073,Lamar County,Mississippi,67.9,126,2.4,65.5
MS-075,Lauderdale County,Mississippi,66.7,129,3.1,63.5
MS-077,Lawrence County,Mississippi,68.1,129,3,65.1
MS-079,Leake County,Mississippi,66.3,129,3.2,63.1
MS-081,Lee County,Mississippi,63.9,122,2.1,61.8
